ENSID	Gene	Nearest_gene	Fine_mapping	Expression	Protein	fastBAT	HMAGMA	PsyOPS	Chrom_b37	pos_start_b37	pos_end_b37	Chrom_b38	pos_start_b38	pos_end_b38
ENSG00000280417		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	53046166	53048122
ENSG00000286531		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	53196820	53197359
ENSG00000285708		FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	70959226	71754229
ENSG00000274387		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	71567863	71571112
ENSG00000279277		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	108032456	108039916
ENSG00000202379	SNORA70	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	108574565	108574698
ENSG00000276763		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	108574683	108575064
ENSG00000287795		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	115413476	115486449
ENSG00000288074		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	115418862	115438550
ENSG00000286892		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	157579694	157587495
ENSG00000277143		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr3	158336430	158336777
ENSG00000275163		FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	178419123	178843300
ENSG00000207370	Y_RNA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr3	193624189	193624301
ENSG00000125386	FAM193A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	2626988	2734292	chr4	2536647	2732573
ENSG00000109736	MFSD10	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	2932288	2936586	chr4	2930561	2934834
ENSG00000125388	GRK4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	2965335	3042474	chr4	2963571	3040760
ENSG00000199335	RNU6-204P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	3045828	3045934	chr4	3044101	3044207
ENSG00000251075	HTT-AS	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	3065198	3076241	chr4	3049094	3074538
ENSG00000197386	HTT	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	4	3076408	3245676	chr4	3041363	3243957
ENSG00000188981	MSANTD1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	3246096	3273465	chr4	3244369	3271738
ENSG00000249252	C1QTNF7-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	15006566	15429538	chr4	15004942	15427914
ENSG00000163145	C1QTNF7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	15341442	15447790	chr4	15339818	15446167
ENSG00000251379	RP11-484O2.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	15359765	15421656	chr4	15358141	15420032
ENSG00000048342	CC2D2A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	15471489	15603180	chr4	15469865	15601552
ENSG00000249930	AC007016.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	15494353	15494596	chr4	15492729	15492972
ENSG00000118564	FBXL5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	15606162	15683302	chr4	15604381	15681679
ENSG00000263327	TAPT1-AS1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	16228286	16321763	chr4	16226685	16320140
ENSG00000169744	LDB2	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4	16503164	16900432	chr4	16501541	16898678
ENSG00000151552	QDPR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4	17461884	17513857	chr4	17460261	17512206
ENSG00000145147	SLIT2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	20254883	20622184	chr4	20251905	20620561
ENSG00000248228	SLIT2-IT1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	20393812	20396479	chr4	20392154	20394856
ENSG00000185774	KCNIP4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	4	20730239	21950422	chr4	20728606	21948772
ENSG00000152990	ADGRA3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	22346694	22517677	chr4	22345071	22516066
ENSG00000207697	MIR573	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	24521815	24521913	chr4	24520192	24520290
ENSG00000250038	RP11-180C1.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	28363901	28404486	chr4	28343862	28402936
ENSG00000248338	LINC02472	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	29216020	29222784	chr4	29214253	29291869
ENSG00000121892	PDS5A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	4	39824483	39979576	chr4	39822863	39977956
ENSG00000271278	ELOCP33	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	39934074	39935181	chr4	39932454	39933561
ENSG00000252970	RNA5SP159	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	39938373	39938475	chr4	39936753	39936855
ENSG00000250568	RP11-333E13.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	39974748	39975062	chr4	39973128	39973442
ENSG00000231707	PABPC1P1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	39975064	39975958	chr4	39973444	39974338
ENSG00000109132	PHOX2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4	41746099	41750987	chr4	41744082	41748725
ENSG00000249745	HMGB1P28	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	41844171	41845967	chr4	41842154	41843950
ENSG00000245870	LINC00682	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	41878498	41884628	chr4	41872741	41882955
ENSG00000249771	RP11-457P14.5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	41885077	41896596	chr4	41883060	41935075
ENSG00000249887	RP11-457P14.6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	41926197	41926397	chr4	41924180	41924380
ENSG00000109133	TMEM33	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	41937137	41962589	chr4	41935129	41960803
ENSG00000182308	DCAF4L1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	41983713	41988476	chr4	41981756	41986465
ENSG00000272862	RP11-814H16.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	41990758	41991254	chr4	41988741	41989237
ENSG00000014824	SLC30A9	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	41992489	42092474	chr4	41990502	42090461
ENSG00000249212	ATP1B1P1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	42031226	42032140	chr4	42029209	42030123
ENSG00000151834	GABRA2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	46250444	46477247	chr4	46243548	46475230
ENSG00000170516	COX7B2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	46736844	46911252	chr4	46734827	46909245
ENSG00000163288	GABRB1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	4	46995740	47428461	chr4	46993723	47426447
ENSG00000259959	RP11-121C2.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	47842139	47846356	chr4	47840122	47844339
ENSG00000170448	NFXL1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	47849257	47916653	chr4	47847233	47914667
ENSG00000250464	LRRC34P2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	56179178	56180091	chr4	55313011	55313924
ENSG00000249700	SRD5A3-AS1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	56230138	56262014	chr4	55363971	55395847
ENSG00000134852	CLOCK	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	56294070	56413305	chr4	55427903	55546909
ENSG00000223305	RN7SKP30	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	56406669	56407002	chr4	55540502	55540835
ENSG00000272969	RP11-528I4.2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	56413279	56414056	chr4	55547112	55547889
ENSG00000163440	PDCL2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	56422692	56458379	chr4	55556519	55592245
ENSG00000109255	NMU	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	56461396	56502865	chr4	55595229	55636698
ENSG00000174799	CEP135	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4	56815037	56899529	chr4	55948871	56033361
ENSG00000251339	RP11-506N2.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	59646791	59849870	chr4	58780626	58984194
ENSG00000251266	LINC02429	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	59850000	59912677	chr4	58984215	59046959
ENSG00000249382	LINC02619	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	59852905	59853878	chr4	58939288	58988182
ENSG00000250375	RP11-340A13.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	59912738	59940974	chr4	59047020	59075256
ENSG00000150471	ADGRL3	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	4	62066976	62944053	chr4	61200326	62078335
ENSG00000221563	MIR1269A	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	67142542	67142646	chr4	66276824	66276928
ENSG00000138757	G3BP2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	76567966	76649709	chr4	75641849	75724589
ENSG00000249307	LINC01088	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4	79892902	80229952	chr4	78939485	79309673
ENSG00000156269	NAA11	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4	80146848	80247204	chr4	79225694	79326061
ENSG00000145335	SNCA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4	90645250	90759466	chr4	89700345	89838315
ENSG00000138722	MMRN1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	90800683	90875780	chr4	89879532	89954629
ENSG00000248510	LINC02267	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	4	97231852	97740015	chr4	96310701	96818864
ENSG00000236764	COX7A2P2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	97823952	97824201	chr4	96902801	96903050
ENSG00000253170	RP11-431J17.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	98041852	98056210	chr4	97120701	97135059
ENSG00000163116	STPG2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	98105244	99064391	chr4	97184093	98143476
ENSG00000254044	RP11-681L8.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	98255786	98554974	chr4	97334635	97633823
ENSG00000251620	STPG2-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	98288077	98411315	chr4	97366681	97491899
ENSG00000250293	CRYZP2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	98837504	98838552	chr4	97916353	97917401
ENSG00000242697	RPL5P12	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	98946541	98947391	chr4	98025390	98026240
ENSG00000214904	DUTP8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	98969706	98970194	chr4	98048555	98049043
ENSG00000168785	TSPAN5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	99391518	99579780	chr4	98470367	98658611
ENSG00000251523	RP11-724M22.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	99417515	99431086	chr4	98496364	98509935
ENSG00000251437	NDUFS5P4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	99897951	99898268	chr4	98976800	98977117
ENSG00000164035	EMCN	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4	101316498	101801283	chr4	100395341	100880126
ENSG00000250223	LINC01216	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	101581436	101596270	chr4	100660279	100675113
ENSG00000138814	PPP3CA	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	4	101944566	102269435	chr4	101023409	101348278
ENSG00000221265	MIR1255A	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	102251459	102251571	chr4	101330302	101330414
ENSG00000254531	FLJ20021	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	102268937	102270040	chr4	101347752	101349436
ENSG00000153064	BANK1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	102332443	102995969	chr4	101411286	102074812
ENSG00000138821	SLC39A8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	103172198	103352415	chr4	102251080	102431258
ENSG00000241144	RN7SL728P	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	103269551	103269848	chr4	102348392	102348691
ENSG00000168769	TET2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	106067032	106200973	chr4	105145875	105279816
ENSG00000251586	TET2-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	106092511	106099220	chr4	105171354	105178063
ENSG00000178403	NEUROG2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	113434672	113437328	chr4	112513516	112516180
ENSG00000249509	NEUROG2-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	113436541	113468037	chr4	112515385	112546881
ENSG00000248439	RPL23AP94	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	113451527	113451828	chr4	112530371	112530672
ENSG00000138658	ZGRF1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	113460492	113558151	chr4	112539333	112636995
ENSG00000250966	H3P14	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	113486144	113486554	chr4	112564988	112565398
ENSG00000145362	ANK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4	113739265	114304896	chr4	112818032	113384221
ENSG00000174607	UGT8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4	115519611	115599380	chr4	114598770	114678225
ENSG00000236922	LINC01378	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	118349552	118612343	chr4	117406166	117691188
ENSG00000164100	NDST3	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	4	118954773	119179803	chr4	118033618	118258634
ENSG00000269893	SNHG8	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	119199864	119200978	chr4	118278703	118285316
ENSG00000164099	PRSS12	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	119201193	119274158	chr4	118280038	118353003
ENSG00000230671	NDUFS5P5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	119321669	119321989	chr4	118400514	118400834
ENSG00000154608	CEP170P1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	119388745	119476483	chr4	118467590	118554100
ENSG00000260404	RP11-384K6.6	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	119512928	119554884	chr4	118595912	118596049
ENSG00000150961	SEC24D	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	119643978	119759838	chr4	118722823	118838683
ENSG00000172403	SYNPO2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	4	119809996	119982402	chr4	118850688	119061247
ENSG00000241037	RN7SL335P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	123008661	123008966	chr4	122087508	122087811
ENSG00000138688	KIAA1109	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	4	123073488	123283913	chr4	122152331	122364167
ENSG00000164113	ADAD1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	123300121	123350957	chr4	122378966	122429802
ENSG00000109471	IL2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	123372625	123377880	chr4	122451470	122456725
ENSG00000138684	IL21	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	123533783	123542224	chr4	122610108	122621066
ENSG00000227145	IL21-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	123540138	123610311	chr4	122618983	122689156
ENSG00000250777	RP13-884E18.4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	138611631	138656131	chr4	137690477	137734977
ENSG00000250034	RP11-793B23.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	138728860	138737556	chr4	137807706	137816402
ENSG00000151012	SLC7A11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4	139085251	139163503	chr4	138164097	138242349
ENSG00000137463	MGARP	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	140187317	140201492	chr4	139266165	139280225
ENSG00000085871	MGST2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	140586922	140661899	chr4	139665768	139740745
ENSG00000196782	MAML3	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	4	140637907	141075338	chr4	139716753	140154184
ENSG00000252233	RN7SKP253	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	140715279	140715587	chr4	139794125	139794433
ENSG00000109452	INPP4B	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	142944313	143768585	chr4	142023160	142847432
ENSG00000249806	RP11-223C24.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	143487172	143582103	chr4	142566019	142660950
ENSG00000151612	ZNF827	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	146678779	146859787	chr4	145757627	145938823
ENSG00000251687	RP11-181K12.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	146754270	146760732	chr4	145833118	145839580
ENSG00000171497	PPID	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4	159630286	159644548	chr4	158709127	158723396
ENSG00000109756	RAPGEF2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	160025330	160281321	chr4	159103013	159360174
ENSG00000250547	RP11-719L21.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	164186727	164187735	chr4	163265575	163266583
ENSG00000164129	NPY5R	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4	164265091	164273086	chr4	163343892	163351934
ENSG00000145416	MARCHF1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	4	164445450	165305202	chr4	163524298	164384050
ENSG00000273449	RP11-218F10.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	164450923	164451849	chr4	163529771	163530697
ENSG00000150625	GPM6A	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	4	176554085	176923815	chr4	175632934	176002664
ENSG00000249106	GPM6A-DT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	176711458	176733340	chr4	175790307	175812189
ENSG00000218336	TENM3	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	4	183065140	183724177	chr4	182143987	182803024
ENSG00000248694	RP11-18D7.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	183693718	183695084	chr4	182772565	182773931
ENSG00000280650	KCNIP4-IT1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	21843341	21853188
ENSG00000286321		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	28225969	28288297
ENSG00000238694		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	34966241	34966344
ENSG00000287383		FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	66169778	66329377
ENSG00000287239		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	89995223	89999409
ENSG00000287841		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	96841995	96857900
ENSG00000273716		FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr4	118460224	118460301
ENSG00000281731	METTL14-DT	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr4	118664087	118685343
ENSG00000287441		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	137751029	137755300
ENSG00000279481		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	145830456	145832980
ENSG00000286119		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr4	182828100	182830597
ENSG00000248118	LINC01019	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	5	3417266	3536208	chr5	3357264	3536094
ENSG00000249830	LINC02162	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	3452930	3461774	chr5	3452816	3461660
ENSG00000170549	IRX1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	5	3596168	3601517	chr5	3595832	3601403
ENSG00000251365	LINC02236	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	5	6766004	6772066	chr5	6765891	6833120
ENSG00000249734	RP11-332J15.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	5	6795993	6826841	chrNA		
ENSG00000200243	RN7SKP79	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	5	6848240	6848575	chr5	6848127	6848462
ENSG00000248775	RP11-404K5.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7288037	7288590	chr5	7287924	7288477
ENSG00000205976	RP11-404K5.2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	5	7299887	7306705	chr5	7299774	7306592
ENSG00000251250	RP11-404K5.4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7326177	7326722	chr5	7290823	7296345
ENSG00000251678	CTD-2296D1.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7344692	7346034	chr5	7344579	7345921
ENSG00000250668	LINC02123	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7347099	7348090	chr5	7346986	7348671
ENSG00000249638	CTD-2296D1.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7363092	7364644	chr5	7362979	7364531
ENSG00000249865	CTD-2296D1.4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7368042	7373187	chr5	7367929	7373074
ENSG00000223597	LINC02142	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7373230	7379903	chr5	7373115	7391907
ENSG00000078295	ADCY2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	5	7396321	7830194	chr5	7396138	7830081
ENSG00000145526	CDH18	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	5	19473060	20575982	chr5	19471296	20575873
ENSG00000248766	RP11-61K20.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	20158771	20159065	chr5	20158662	20158956
ENSG00000248874	LINC02899	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	23951457	24178372	chr5	23951348	24178263
ENSG00000040731	CDH10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	5	24487209	24645087	chr5	24487100	24644978
ENSG00000250524	RP11-730N24.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	24882052	24885570	chr5	24881943	24885461
ENSG00000245662	LINC02211	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	5	25190791	25306281	chr5	25187800	25324386
ENSG00000113100	CDH9	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	5	26880709	27121257	chr5	26880597	27121150
ENSG00000259786	LINC02109	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	29143610	29172465	chr5	28809331	29217115
ENSG00000248391	LINC02064	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	29380403	29396088	chr5	29304305	29396095
ENSG00000250587	HPRT1P2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	30248457	30249000	chr5	30248350	30248893
ENSG00000241668	RPL19P11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	31053672	31054260	chr5	31053565	31054153
ENSG00000253940	CTD-2127O16.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	31066077	31066239	chr5	31065970	31066132
ENSG00000254138	RP11-152K4.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	31094084	31267717	chr5	31093977	31267610
ENSG00000083720	OXCT1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	41730167	41870621	chr5	41730065	41870425
ENSG00000240281	CTD-2062O1.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	41895170	41895701	chr5	41895068	41895599
ENSG00000205765	RIMOC1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	41904290	41921738	chr5	41904188	41921636
ENSG00000112964	GHR	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	42423879	42721979	chr5	42423439	42721878
ENSG00000212561	RNU6-381P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	44066726	44066833	chr5	44066624	44066731
ENSG00000248148	RP11-357F12.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	45035301	45098749	chr5	45035199	45098647
ENSG00000164588	HCN1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	5	45259349	45696253	chr5	45254948	45696498
ENSG00000207060	RNU6-480P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	50351187	50351293	chr5	51055353	51055459
ENSG00000206606	RNU6-1296P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	50463375	50463481	chr5	51167541	51167647
ENSG00000240627	CTD-2312P21.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	50571087	50571568	chr5	51275253	51275734
ENSG00000251873	RNA5SP182	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	51182522	51182603	chr5	51886688	51886769
ENSG00000249270	KATNBL1P4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	51226642	51227870	chr5	51930808	51932036
ENSG00000248789	LINC02118	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	5	51303865	51376821	chr5	52008031	52080987
ENSG00000185305	ARL15	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	5	53179775	53606412	chr5	53883942	54310582
ENSG00000251279	SMIM15-AS1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	5	60457897	60527867	chr5	61162070	61232040
