p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	id	trait	subcategory	note	category	consortium	priority	author	year	unit	mr	sample_size	nsnp	population	sex	pmid	ontology	build	group_name	ncase	ncontrol	sd	doi
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-476.hm3.sumstats.gz	-0.3133	0.0232	-13.4896	1.7996999999999998e-41	0.0408	0.0026	1.0086	0.0092	-0.0026	0.0078	ukb-a-476	Pain type(s) experienced in last month: Knee pain	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336650	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	71561	265089	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-397.hm3.sumstats.gz	0.1266	0.0169	7.4881	6.9855e-14	0.1656	0.0054	1.116	0.0152	0.0176	0.0113	ukb-a-397	Qualifications: College or University degree	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	334070	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	106305	227765	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7408.hm3.sumstats.gz	-0.2904	0.0202	-14.3411	1.2112999999999999e-46	0.0672	0.003	1.0916	0.0109	-0.0191	0.0084	ukb-b-7408	Average total household income before tax	NA	738: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	397751	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-398.hm3.sumstats.gz	-0.1652	0.0189	-8.7205	2.7686e-18	0.095	0.004	1.0711	0.0133	-0.0164	0.0089	ukb-a-398	Qualifications: None of the above	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	334070	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	57567	276503	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-13764.hm3.sumstats.gz	0.558	0.0188	29.6337	5.494899999999999e-193	0.0482	0.0022	1.0387	0.0099	0.0173	0.0094	ukb-b-13764	Long-standing illness, disability or infirmity	NA	2188: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	451893	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	147104	304789	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-482.hm3.sumstats.gz	0.2355	0.0252	9.3455	9.144199999999999e-21	0.036	0.0021	1.0463	0.0088	0.0082	0.0084	ukb-a-482	Types of physical activity in last 4 weeks: Walking for pleasure (not as a means of transport)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	335599	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	241930	93669	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1239.hm3.sumstats.gz	-0.1476	0.0154	-9.5668	1.1030999999999998e-21	0.11	0.0033	0.9904	0.0185	-0.0159	0.011	ieu-a-1239	Years of schooling	Education	NA	Risk factor	SSGAC	1	Lee	2018	years	1	766345	10101242	European	Males and Females	30038396	NA	HG19/GRCh37	public	NA	NA	4.2	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-15926.hm3.sumstats.gz	-0.2088	0.0211	-9.9121	3.6897e-23	0.0586	0.0024	1.0706	0.0121	0.001	0.0088	ukb-b-15926	Cereal intake	NA	1458: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	441640	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-15869.hm3.sumstats.gz	0.3886	0.0262	14.8305	9.3019e-50	0.0237	0.0015	1.067	0.0085	0.007	0.0082	ukb-b-15869	Types of physical activity in last 4 weeks: None of the above	NA	6164#100: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	460376	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	28040	432336	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-400.hm3.sumstats.gz	0.1893	0.0228	8.3085	9.6938e-17	0.0475	0.0026	1.0174	0.0101	0.0087	0.0087	ukb-a-400	Qualifications: O levels/GCSEs or equivalent	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	334070	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	159730	174340	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-585.hm3.sumstats.gz	-0.3809	0.125	-3.048	0.0023	0.0028	0.0015	1.0093	0.0074	-0.0053	0.0067	ukb-a-585	Diagnoses - main ICD10: R31 Unspecified haematuria	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337199	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	7363	329836	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-503.hm3.sumstats.gz	-0.113	0.0254	-4.4411	8.9519e-6	0.084	0.0045	1.0396	0.0098	-0.0152	0.0088	ukb-a-503	Job involves heavy manual or physical work	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	190643	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-24.hm3.sumstats.gz	-0.4827	0.0175	-27.5352	6.664099999999999e-167	0.0602	0.0025	1.0296	0.0095	-0.0106	0.0082	ukb-a-24	Number of treatments/medications taken	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-310.hm3.sumstats.gz	-0.549	0.0215	-25.5745	2.9290999999999996e-144	0.0436	0.0022	1.012	0.0089	-0.0168	0.0083	ukb-a-310	Taking other prescription medications	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336330	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	158113	178217	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-111.hm3.sumstats.gz	0.1563	0.0181	8.647	5.2887e-18	0.1627	0.019	1.2604	0.1015	-0.0085	0.0117	ieu-b-111	triglycerides	Lipid	NA	Continuous	UK Biobank	0	Richardson, Tom	2020	NA	1	441016	12321875	European	Males and Females	32203549	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-19379.hm3.sumstats.gz	-0.0875	0.0163	-5.3848	7.2521e-8	0.2455	0.0092	1.1345	0.0313	-0.0022	0.0113	ukb-b-19379	Impedance of arm (left)	NA	23110: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454850	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-108.hm3.sumstats.gz	-0.0186	0.0178	-1.0461	0.2955	0.0894	0.0127	1.2053	0.1	-0.0014	0.0091	ieu-b-108	apolipoprotein B	Lipid	NA	Continuous	UK Biobank	0	Richardson, Tom	2020	NA	1	439214	12321875	European	Males and Females	32203549	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST000758.hm3.sumstats.gz	-0.1501	0.0229	-6.5607	5.3573e-11	0.1395	0.0256	0.8715	0.0155	0.003	0.0069	ebi-a-GCST000758	Triglycerides	NA	NA	NA	NA	0	Teslovich TM	2010	NA	1	96598	2634087	European	NA	20686565	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-302.hm3.sumstats.gz	0.1253	0.0212	5.9015	3.6016e-9	0.2777	0.0664	0.7463	0.0442	-0.0064	0.0077	ieu-a-302	Triglycerides	Lipid	NA	Risk factor	GLGC	1	Willer CJ	2013	SD (mg/dL)	1	177861	2439433	Mixed	Males and Females	24097068	NA	HG19/GRCh37	public	NA	NA	90.72424257	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST002216.hm3.sumstats.gz	0.1404	0.0245	5.7324	9.9033e-9	0.1986	0.0496	0.8524	0.028	-0.003	0.0077	ebi-a-GCST002216	Triglycerides	NA	NA	NA	NA	0	Willer CJ	2013	NA	1	94595	2410057	European	NA	24097068	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-273.hm3.sumstats.gz	0.0911	0.017	5.3463	8.9774e-8	0.2328	0.0094	1.0821	0.0248	0.0041	0.0102	ukb-a-273	Impedance of arm (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331292	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4850.hm3.sumstats.gz	0.1159	0.0252	4.591	4.4123e-6	0.1718	0.0331	1.1305	0.0194	0.0088	0.0073	ieu-b-4850	Triglycerides	NA	Population estimate	NA	Within family GWAS consortium	0	Howe LJ	2022	NA	1	78700	7892037	European	Males and Females	NA	EFO:0004530	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-110.hm3.sumstats.gz	-0.0695	0.0193	-3.5931	3e-4	0.0789	0.0167	1.1872	0.1297	-8e-4	0.0089	ieu-b-110	LDL cholesterol	Lipid	NA	Continuous	UK Biobank	0	Richardson, Tom	2020	NA	1	440546	12321875	European	Males and Females	32203549	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-267.hm3.sumstats.gz	-0.0452	0.0156	-2.898	0.0038	0.2894	0.0133	1.106	0.0337	-0.0097	0.0101	ukb-a-267	Whole body water mass	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331315	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4832.hm3.sumstats.gz	0.0119	0.0245	0.4878	0.6257	0.1771	0.0165	1.1411	0.0147	0.0045	0.0082	ieu-b-4832	Estimated glomerular filtration rate	NA	Population estimate	NA	Within family GWAS consortium	0	Howe LJ	2022	NA	1	76511	7892788	European	Males and Females	NA	EFO:0005208	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-113.hm3.sumstats.gz	0.0465	0.0312	1.4896	0.1363	0.0992	0.0199	0.9982	0.0113	-0.0036	0.0068	ieu-b-113	Fasting glucose	Glycemic	NA	Risk factor	MAGIC	0	Manning AK	2012	NA	1	58074	2625495	European	Males and Females	22581228	EFO_0004465	HG19/GRCh37	public	NA	NA	0.730299647	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005186.hm3.sumstats.gz	0.0446	0.0306	1.4566	0.1452	0.1034	0.0208	1.0047	0.0115	-0.0032	0.0069	ebi-a-GCST005186	Fasting blood glucose	NA	NA	NA	NA	0	Manning AK	2012	NA	1	58074	2599409	European	NA	22581228	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90002358.hm3.sumstats.gz	0.0124	0.0183	0.6804	0.4963	0.1261	0.0194	1.1418	0.0219	0.0073	0.0078	ebi-a-GCST90002358	Platelet count	NA	NA	NA	NA	0	Chen MH	2020	NA	1	145648	15411349	East Asian	NA	32888493	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-276.hm3.sumstats.gz	-0.0563	0.0161	-3.4949	5e-4	0.2656	0.0117	1.0889	0.0295	-0.0123	0.0102	ukb-a-276	Leg fat-free mass (right)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331285	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90000615.hm3.sumstats.gz	-0.1227	0.0172	-7.1251	1.0404e-12	0.1017	0.0191	1.024	0.0439	-0.0016	0.0091	ebi-a-GCST90000615	Serum 25-Hydroxyvitamin D levels	NA	NA	NA	NA	0	Revez JA	2020	NA	1	417580	8643988	European	NA	32242144	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5779.hm3.sumstats.gz	0.1973	0.0208	9.4751	2.6646999999999998e-21	0.0785	0.0035	1.0946	0.0142	0.018	0.0101	ukb-b-5779	Alcohol intake frequency.	NA	1558: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	462346	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-30010_irnt.hm3.sumstats.gz	-0.0151	0.0153	-0.993	0.3207	0.1908	0.0165	1.2444	0.0554	-0.0038	0.0106	ukb-d-30010_irnt	Red blood cell (erythrocyte) count	NA	NA	Continuous	NA	0	Neale lab	2018	NA	1	350475	13586289	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-1747_1.hm3.sumstats.gz	0.0142	0.0163	0.8703	0.3842	0.1039	0.0182	1.0913	0.0667	-0.0011	0.0088	ukb-d-1747_1	Hair colour (natural, before greying): Blonde	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	360270	13586531	European	Males and Females	NA	NA	HG19/GRCh37	public	41178	319092	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-30090_irnt.hm3.sumstats.gz	0.0415	0.0142	2.927	0.0034	0.2048	0.0174	1.2306	0.0437	0.0165	0.0092	ukb-d-30090_irnt	Platelet crit	NA	NA	Continuous	NA	0	Neale lab	2018	NA	1	350471	13586285	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-288.hm3.sumstats.gz	-0.0708	0.0161	-4.3904	1.1312e-5	0.2647	0.0115	1.0906	0.0292	-0.0107	0.01	ukb-a-288	Arm fat-free mass (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-25.hm3.sumstats.gz	-0.2109	0.0223	-9.4443	3.5776e-21	0.081	0.0042	1.051	0.0123	-0.0091	0.0098	ukb-a-25	Alcohol intake frequency.	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336965	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7478.hm3.sumstats.gz	-0.1183	0.0178	-6.663	2.6821e-11	0.1027	0.004	1.0705	0.0164	0.0015	0.0093	ukb-b-7478	Hand grip strength (left)	NA	46: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	461026	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-10215.hm3.sumstats.gz	-0.1284	0.0181	-7.0945	1.2982e-12	0.1035	0.0043	1.0653	0.0171	8e-4	0.0093	ukb-b-10215	Hand grip strength (right)	NA	47: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	461089	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-374.hm3.sumstats.gz	0.1311	0.0189	6.9525	3.5875e-12	0.1042	0.0045	1.0512	0.0134	-0.0095	0.0092	ukb-a-374	Hand grip strength (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	335821	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-379.hm3.sumstats.gz	0.1336	0.0189	7.0515	1.77e-12	0.1043	0.0048	1.054	0.0144	-0.0046	0.0092	ukb-a-379	Hand grip strength (right)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	335842	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4956.hm3.sumstats.gz	0.0665	0.019	3.5013	5e-4	0.1143	0.0041	1.0612	0.0159	0.0051	0.0099	ukb-b-4956	Morning/evening person (chronotype)	NA	1180: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	413343	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-49.hm3.sumstats.gz	-0.5729	0.0176	-32.5971	4.512999999999999e-233	0.0717	0.0032	1.0211	0.0115	-0.0047	0.0083	ukb-a-49	Fed-up feelings	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	330549	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	134124	196425	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-245.hm3.sumstats.gz	-0.652	0.0179	-36.4454	8.1338e-291	0.0589	0.0031	1.0267	0.0101	-0.0216	0.0096	ukb-a-245	Frequency of tiredness / lethargy in last 2 weeks	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	327528	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-239.hm3.sumstats.gz	-0.634	0.0247	-25.6996	1.1809999999999999e-145	0.0369	0.0024	1.0246	0.0088	-0.0143	0.0089	ukb-a-239	Loneliness  isolation	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	332263	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	58752	273511	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006947.hm3.sumstats.gz	0.5662	0.0165	34.2364	6.9396e-257	0.0656	0.0026	1.0199	0.0097	-0.0017	0.0085	ebi-a-GCST006947	Feeling fed-up	NA	NA	NA	NA	0	Nagel M	2018	NA	1	374971	10824792	European	NA	29500382	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14203.hm3.sumstats.gz	0.0923	0.0193	4.7742000000000004	1.8039e-6	0.0758	0.0033	1.0257	0.0128	-0.0134	0.0088	ukb-b-14203	Hot drink temperature	NA	1518: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	457873	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-9.hm3.sumstats.gz	-0.0089	0.0345	-0.259	0.7956	0.2677	0.025	1.0945	0.0116	0.0043	0.0111	ieu-b-9	generalized epilepsy, all documented cases	Psychiatric / neurological	NA	Binary	The International League Against Epilepsy Consortium on Complex Epilepsies	1	Abou-Khalil B	2018	NA	1	33446	4867068	Mixed	Males and Females	30531953	NA	HG19/GRCh37	public	3769	29677	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006941.hm3.sumstats.gz	0.4862	0.0203	23.9555	8.104399999999999e-127	0.0623	0.0029	1.0044	0.0106	-5e-4	0.0096	ebi-a-GCST006941	Irritable mood	NA	NA	NA	NA	0	Nagel M	2018	NA	1	366726	10824680	European	NA	29500382	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14179.hm3.sumstats.gz	-0.1475	0.0247	-5.9643	2.4567e-9	0.0402	0.0022	1.0657	0.0106	-0.0102	0.0087	ukb-b-14179	Lamb/mutton intake	NA	1379: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	460006	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-20432.hm3.sumstats.gz	-0.0028	0.026	-0.1072	0.9146	0.0256	0.0023	1.0112	0.0098	0.012	0.007	ukb-b-20432	Hands-free device/speakerphone use with mobile phone in last 3 month	NA	1130: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	388531	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2988.hm3.sumstats.gz	0.0228	0.0246	0.9281	0.3534	0.115	0.007	1.0418	0.0112	-0.0011	0.0085	ukb-b-2988	Number of fluid intelligence questions attempted within time limit	NA	20128: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	149051	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-47.hm3.sumstats.gz	-0.4728	0.0196	-24.0896	3.2114999999999997e-128	0.0679	0.0043	0.9896	0.0126	-0.009	0.0094	ukb-a-47	Irritability	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	322668	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	90282	232386	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-13.hm3.sumstats.gz	-0.0589	0.0542	-1.0857	0.2776	0.0968	0.0207	1.07	0.01	3e-4	0.0109	ieu-b-13	childhood absence epilepsy	Psychiatric / neurological	NA	Binary	The International League Against Epilepsy Consortium on Complex Epilepsies	1	Abou-Khalil B	2018	NA	1	30470	4979765	Mixed	Males and Females	30531953	NA	HG19/GRCh37	public	793	29677	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-319.hm3.sumstats.gz	0.3817	0.021	18.1464	1.3715000000000001e-73	0.1623	0.0073	1.0484	0.0098	0.0083	0.0093	ukb-a-319	Age at first live birth	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	123846	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-8727.hm3.sumstats.gz	-0.2771	0.0239	-11.5905	4.6043e-31	0.0802	0.0048	1.0426	0.0092	-3e-4	0.0087	ukb-b-8727	Age at last live birth	NA	2764: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	170248	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-9667.hm3.sumstats.gz	0.5285	0.0241	21.9266	1.4473e-106	0.0331	0.0019	1.0575	0.0096	0.0084	0.0092	ukb-b-9667	Illness, injury, bereavement, stress in last 2 years: Financial difficulties	NA	6145#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	459742	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	53524	406218	NA	NA
