p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	id	trait	subcategory	note	category	consortium	priority	author	year	unit	mr	sample_size	nsnp	population	sex	pmid	ontology	build	group_name	ncase	ncontrol	sd	doi
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-111.hm3.sumstats.gz	0.1587	0.0188	8.4525	2.8505e-17	0.163	0.0188	1.2579	0.0997	0.0111	0.0117	ieu-b-111	triglycerides	Lipid	NA	Continuous	UK Biobank	0	Richardson, Tom	2020	NA	1	441016	12321875	European	Males and Females	32203549	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-19379.hm3.sumstats.gz	-0.0891	0.0161	-5.5302	3.199e-8	0.2453	0.0089	1.1343	0.0302	-0.0078	0.0112	ukb-b-19379	Impedance of arm (left)	NA	23110: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454850	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-108.hm3.sumstats.gz	-0.0159	0.0172	-0.9208	0.3571	0.0897	0.0124	1.2042	0.0986	-0.0023	0.0094	ieu-b-108	apolipoprotein B	Lipid	NA	Continuous	UK Biobank	0	Richardson, Tom	2020	NA	1	439214	12321875	European	Males and Females	32203549	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST000758.hm3.sumstats.gz	-0.1475	0.0224	-6.5722	4.9587e-11	0.1398	0.0255	0.8708	0.0153	0.0044	0.0067	ebi-a-GCST000758	Triglycerides	NA	NA	NA	NA	0	Teslovich TM	2010	NA	1	96598	2634087	European	NA	20686565	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-302.hm3.sumstats.gz	0.1222	0.0214	5.6996	1.2009e-8	0.2776	0.0661	0.7469	0.0435	-0.0073	0.0076	ieu-a-302	Triglycerides	Lipid	NA	Risk factor	GLGC	1	Willer CJ	2013	SD (mg/dL)	1	177861	2439433	Mixed	Males and Females	24097068	NA	HG19/GRCh37	public	NA	NA	90.72424257	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST002216.hm3.sumstats.gz	0.1367	0.0244	5.6124	1.9957e-8	0.1988	0.0498	0.8519	0.0277	-0.0039	0.0078	ebi-a-GCST002216	Triglycerides	NA	NA	NA	NA	0	Willer CJ	2013	NA	1	94595	2410057	European	NA	24097068	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-273.hm3.sumstats.gz	0.0926	0.0174	5.3364	9.4814e-8	0.2327	0.0093	1.0816	0.0246	0.012	0.01	ukb-a-273	Impedance of arm (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331292	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4850.hm3.sumstats.gz	0.1151	0.026	4.4184	9.9417e-6	0.1723	0.0327	1.1296	0.0193	0.0101	0.0079	ieu-b-4850	Triglycerides	NA	Population estimate	NA	Within family GWAS consortium	0	Howe LJ	2022	NA	1	78700	7892037	European	Males and Females	NA	EFO:0004530	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-110.hm3.sumstats.gz	-0.0674	0.0188	-3.5919	3e-4	0.0793	0.0164	1.185	0.127	-0.0047	0.0094	ieu-b-110	LDL cholesterol	Lipid	NA	Continuous	UK Biobank	0	Richardson, Tom	2020	NA	1	440546	12321875	European	Males and Females	32203549	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-267.hm3.sumstats.gz	-0.0488	0.015	-3.2608	0.0011	0.289	0.013	1.1078	0.0336	-0.0186	0.0101	ukb-a-267	Whole body water mass	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331315	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4832.hm3.sumstats.gz	0.0095	0.0236	0.402	0.6877	0.1769	0.0165	1.1416	0.0142	0.006	0.0081	ieu-b-4832	Estimated glomerular filtration rate	NA	Population estimate	NA	Within family GWAS consortium	0	Howe LJ	2022	NA	1	76511	7892788	European	Males and Females	NA	EFO:0005208	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-113.hm3.sumstats.gz	0.0607	0.0308	1.9734	0.0485	0.0995	0.0199	0.9978	0.0113	-0.0068	0.0069	ieu-b-113	Fasting glucose	Glycemic	NA	Risk factor	MAGIC	0	Manning AK	2012	NA	1	58074	2625495	European	Males and Females	22581228	EFO_0004465	HG19/GRCh37	public	NA	NA	0.730299647	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005186.hm3.sumstats.gz	0.0582	0.0305	1.906	0.0566	0.1038	0.0208	1.0042	0.0114	-0.0061	0.0071	ebi-a-GCST005186	Fasting blood glucose	NA	NA	NA	NA	0	Manning AK	2012	NA	1	58074	2599409	European	NA	22581228	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90002358.hm3.sumstats.gz	0.0123	0.0176	0.6977	0.4854	0.1259	0.0194	1.1431	0.0224	0.0063	0.0076	ebi-a-GCST90002358	Platelet count	NA	NA	NA	NA	0	Chen MH	2020	NA	1	145648	15411349	East Asian	NA	32888493	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-276.hm3.sumstats.gz	-0.0596	0.0155	-3.8506	1e-4	0.2651	0.0114	1.0908	0.0293	-0.0254	0.0104	ukb-a-276	Leg fat-free mass (right)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331285	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90000615.hm3.sumstats.gz	-0.1217	0.0169	-7.1807	6.9365e-13	0.1026	0.0193	1.0202	0.0414	-0.0089	0.0089	ebi-a-GCST90000615	Serum 25-Hydroxyvitamin D levels	NA	NA	NA	NA	0	Revez JA	2020	NA	1	417580	8643988	European	NA	32242144	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5779.hm3.sumstats.gz	0.1994	0.0201	9.9072	3.8754e-23	0.0786	0.0035	1.094	0.0143	0.0415	0.01	ukb-b-5779	Alcohol intake frequency.	NA	1558: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	462346	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-30010_irnt.hm3.sumstats.gz	-0.0148	0.015	-0.9884	0.3229	0.1913	0.017	1.2428	0.0562	-0.0109	0.0106	ukb-d-30010_irnt	Red blood cell (erythrocyte) count	NA	NA	Continuous	NA	0	Neale lab	2018	NA	1	350475	13586289	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-1747_1.hm3.sumstats.gz	0.0194	0.0159	1.2192	0.2228	0.1038	0.0185	1.0927	0.0668	-0.0038	0.009	ukb-d-1747_1	Hair colour (natural, before greying): Blonde	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	360270	13586531	European	Males and Females	NA	NA	HG19/GRCh37	public	41178	319092	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-30090_irnt.hm3.sumstats.gz	0.0425	0.0141	3.0275	0.0025	0.2056	0.0176	1.229	0.0436	0.0185	0.0098	ukb-d-30090_irnt	Platelet crit	NA	NA	Continuous	NA	0	Neale lab	2018	NA	1	350471	13586285	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-288.hm3.sumstats.gz	-0.0756	0.0153	-4.9441	7.6516e-7	0.2643	0.0112	1.0915	0.0292	-0.0187	0.0099	ukb-a-288	Arm fat-free mass (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-25.hm3.sumstats.gz	-0.2177	0.0216	-10.0955	5.7812e-24	0.0811	0.0041	1.0506	0.0121	-0.0287	0.01	ukb-a-25	Alcohol intake frequency.	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336965	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7478.hm3.sumstats.gz	-0.1215	0.0174	-6.9823	2.904e-12	0.1026	0.0041	1.0717	0.0157	-0.0116	0.0096	ukb-b-7478	Hand grip strength (left)	NA	46: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	461026	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-10215.hm3.sumstats.gz	-0.1314	0.0174	-7.5347	4.8952e-14	0.1032	0.0043	1.068	0.0163	-0.0122	0.0093	ukb-b-10215	Hand grip strength (right)	NA	47: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	461089	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-374.hm3.sumstats.gz	0.1333	0.0189	7.0401	1.9206e-12	0.1041	0.0045	1.0523	0.0131	0.0051	0.0098	ukb-a-374	Hand grip strength (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	335821	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-379.hm3.sumstats.gz	0.1371	0.0187	7.3356	2.2073e-13	0.1039	0.0048	1.0565	0.014	0.0087	0.0095	ukb-a-379	Hand grip strength (right)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	335842	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4956.hm3.sumstats.gz	0.0635	0.0188	3.3783	7e-4	0.1144	0.0039	1.0604	0.015	0.0219	0.0102	ukb-b-4956	Morning/evening person (chronotype)	NA	1180: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	413343	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-49.hm3.sumstats.gz	-0.5855	0.0169	-34.7248	3.3283e-264	0.0719	0.0033	1.0198	0.012	-0.0672	0.0085	ukb-a-49	Fed-up feelings	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	330549	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	134124	196425	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-245.hm3.sumstats.gz	-0.6693	0.0172	-38.925	0	0.0591	0.0032	1.0255	0.0102	-0.0831	0.0097	ukb-a-245	Frequency of tiredness / lethargy in last 2 weeks	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	327528	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-239.hm3.sumstats.gz	-0.6408	0.0236	-27.0979	1.0426999999999998e-161	0.0371	0.0024	1.0231	0.0087	-0.07	0.0092	ukb-a-239	Loneliness  isolation	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	332263	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	58752	273511	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006947.hm3.sumstats.gz	0.5789	0.0163	35.4867	7.8808e-276	0.066	0.0025	1.0177	0.0098	0.0593	0.0086	ebi-a-GCST006947	Feeling fed-up	NA	NA	NA	NA	0	Nagel M	2018	NA	1	374971	10824792	European	NA	29500382	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14203.hm3.sumstats.gz	0.0885	0.0179	4.9534	7.2936e-7	0.0759	0.0033	1.0249	0.0127	-0.0094	0.0083	ukb-b-14203	Hot drink temperature	NA	1518: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	457873	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-9.hm3.sumstats.gz	-0.0087	0.0335	-0.259	0.7956	0.2685	0.0252	1.094	0.0117	0.0022	0.0116	ieu-b-9	generalized epilepsy, all documented cases	Psychiatric / neurological	NA	Binary	The International League Against Epilepsy Consortium on Complex Epilepsies	1	Abou-Khalil B	2018	NA	1	33446	4867068	Mixed	Males and Females	30531953	NA	HG19/GRCh37	public	3769	29677	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006941.hm3.sumstats.gz	0.4961	0.0195	25.4522	6.673499999999999e-143	0.0624	0.0029	1.0039	0.01	0.0401	0.01	ebi-a-GCST006941	Irritable mood	NA	NA	NA	NA	0	Nagel M	2018	NA	1	366726	10824680	European	NA	29500382	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14179.hm3.sumstats.gz	-0.15	0.0239	-6.2657	3.7107e-10	0.0403	0.0021	1.0658	0.0101	-0.0223	0.0091	ukb-b-14179	Lamb/mutton intake	NA	1379: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	460006	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-20432.hm3.sumstats.gz	0.0148	0.0263	0.5604	0.5752	0.0257	0.0022	1.0106	0.0093	0.0079	0.0073	ukb-b-20432	Hands-free device/speakerphone use with mobile phone in last 3 month	NA	1130: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	388531	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2988.hm3.sumstats.gz	0.0329	0.0235	1.3988	0.1619	0.115	0.0069	1.0422	0.0108	-0.0027	0.0083	ukb-b-2988	Number of fluid intelligence questions attempted within time limit	NA	20128: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	149051	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-47.hm3.sumstats.gz	-0.4816	0.0196	-24.6262	6.6211e-134	0.0678	0.0043	0.9899	0.0121	-0.0504	0.0097	ukb-a-47	Irritability	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	322668	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	90282	232386	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-13.hm3.sumstats.gz	-0.0749	0.0529	-1.416	0.1568	0.0958	0.0204	1.0707	0.0099	0.0046	0.0113	ieu-b-13	childhood absence epilepsy	Psychiatric / neurological	NA	Binary	The International League Against Epilepsy Consortium on Complex Epilepsies	1	Abou-Khalil B	2018	NA	1	30470	4979765	Mixed	Males and Females	30531953	NA	HG19/GRCh37	public	793	29677	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-319.hm3.sumstats.gz	0.3834	0.0205	18.7232	3.2056000000000002e-78	0.1629	0.0076	1.0471	0.0098	0.0295	0.0092	ukb-a-319	Age at first live birth	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	123846	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-8727.hm3.sumstats.gz	-0.2807	0.0234	-12.014	2.9988e-33	0.0799	0.0048	1.0435	0.009	-0.0127	0.0088	ukb-b-8727	Age at last live birth	NA	2764: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	170248	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-9667.hm3.sumstats.gz	0.5363	0.0231	23.1769	7.779599999999999e-119	0.033	0.0019	1.0585	0.0095	0.0469	0.0091	ukb-b-9667	Illness, injury, bereavement, stress in last 2 years: Financial difficulties	NA	6145#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	459742	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	53524	406218	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-680_3.hm3.sumstats.gz	0.4413	0.0258	17.0823	2.0112e-65	0.0361	0.0022	1.0135	0.009	0.0419	0.008	ukb-d-680_3	Own or rent accommodation lived in: Rent - from local authority, local council, housing association	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	356340	13586423	European	Males and Females	NA	NA	HG19/GRCh37	public	18968	337372	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-320.hm3.sumstats.gz	0.2736	0.0252	10.8691	1.6182e-27	0.0851	0.0056	1.0205	0.0084	0.0154	0.008	ukb-a-320	Age at last live birth	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	123676	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-236.hm3.sumstats.gz	-0.2772	0.0219	-12.6403	1.266e-36	0.0753	0.0034	1.0167	0.0108	-0.0216	0.0095	ukb-a-236	Ever smoked	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336067	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	202585	133482	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-17.hm3.sumstats.gz	0.2945	0.0219	13.4205	4.5833999999999994e-41	0.0908	0.004	1.0172	0.0112	0.0265	0.0096	ukb-a-17	Past tobacco smoking	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	310749	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-418.hm3.sumstats.gz	-0.5458	0.0257	-21.2709	2.1098e-100	0.032	0.0023	1.0327	0.0091	-0.0456	0.0084	ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	335219	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	37284	297935	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-680_1.hm3.sumstats.gz	-0.3326	0.0259	-12.8248	1.1916e-37	0.0324	0.0019	1.0062	0.0085	-0.0251	0.008	ukb-d-680_1	Own or rent accommodation lived in: Own outright (by you or someone in your household)	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	356340	13586423	European	Males and Females	NA	NA	HG19/GRCh37	public	193358	162982	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006085.hm3.sumstats.gz	-0.0152	0.0199	-0.7666	0.4433	0.1504	0.0172	1.1032	0.0507	-0.0034	0.0085	ebi-a-GCST006085	Prostate cancer	NA	NA	NA	NA	0	Schumacher FR	2018	NA	1	140254	19733911	European	NA	29892016	NA	HG19/GRCh37	public	79148	61106	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-35.hm3.sumstats.gz	0.0343	0.0148	2.3222	0.0202	0.2415	0.013	1.0968	0.0375	-0.0101	0.0104	ukb-a-35	Comparative height size at age 10	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	332021	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006250.hm3.sumstats.gz	-0.09	0.0175	-5.137	2.7918e-7	0.1875	0.0068	1.0296	0.0153	0.008	0.0097	ebi-a-GCST006250	Intelligence	NA	NA	NA	NA	0	Savage JE	2018	NA	1	269867	9276181	European	NA	29942086	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-30260_irnt.hm3.sumstats.gz	0.0404	0.0136	2.9766	0.0029	0.1704	0.0162	1.2006	0.0718	0.0045	0.0085	ukb-d-30260_irnt	Mean reticulocyte volume	NA	NA	Continuous	NA	0	Neale lab	2018	NA	1	344728	13586217	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14713.hm3.sumstats.gz	-0.0829	0.0173	-4.8061	1.5387e-6	0.19	0.0092	1.0943	0.0227	2e-4	0.0107	ukb-b-14713	Forced vital capacity (FVC), Best measure	NA	20151: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	345665	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006572.hm3.sumstats.gz	-0.0865	0.0176	-4.9104	9.091e-7	0.1987	0.0071	0.9954	0.0156	0.002	0.0096	ebi-a-GCST006572	Cognitive performance	NA	NA	NA	NA	0	Lee JJ	2018	NA	1	257841	10066414	European	NA	30038396	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5238.hm3.sumstats.gz	-0.0933	0.0192	-4.8501	1.234e-6	0.2255	0.009	1.0647	0.0127	-0.0029	0.009	ukb-b-5238	Fluid intelligence score	NA	20016: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	149051	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-232.hm3.sumstats.gz	0.0994	0.0176	5.6406	1.6946e-8	0.1895	0.0097	1.0687	0.019	-0.0018	0.0098	ukb-a-232	Forced vital capacity (FVC)  Best measure	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	255492	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-196.hm3.sumstats.gz	0.1004	0.0203	4.9555	7.2153e-7	0.2358	0.0101	1.0364	0.011	0.007	0.0092	ukb-a-196	Fluid intelligence score	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	108818	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
