field_name	rls	Path	Category	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link
2734	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Number of live births	272919	309269	Complete	Integer	children	Data	Primary	Female	4	1	100584	ACE touchscreen question "How many children have you given birth to? (Please include live births only)" The following checks were performed:  If answer   If answer > 25 then rejected  If answer > 12 then participant asked to confirm  	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2734
2744	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Birth weight of first child	221497	250073	Complete	Integer	pounds	Data	Primary	Female	4	1	100585	ACE touchscreen question "What was the birth weight of your first child in pounds? (do not include twins)" The following checks were performed:  If answer   If answer > 16 then rejected  If answer > 12 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure of the weight in pounds, here is a conversion table for pounds, grams and kilograms.  Pounds  Grams  Kilograms 2  907  0.91 3  1361  1.36 4  1814  1.81 5  2268  2.27 6  2721  2.72 7  3175  3.18 8  3629  3.63 9  4082  4.08 10  4536  4.54 11  4990  4.99 12  5443  5.44 13  5897  5.90 14  6350  6.35 15  6804  6.80  An exact answer is not necessary. Please enter the birthweight to the closest pound. If your first birth was twins or other multiple birth, enter the birthweight of the first singleton birth. If you have only had twins or other multiple births then select Only twins.      ~F2744~ was collected from women who indicated they had given birth to at least one child, as defined by their answers to ~F2734~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2744
2754	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Age at first live birth	185028	208965	Complete	Integer	years	Data	Primary	Female	4	1	100586	ACE touchscreen question "How old were you when you had your FIRST child?" The following checks were performed:  If answer   If answer > 65 then rejected  If answer > Participants age then rejected  If answer   If answer   If answer > 48 then participant asked to confirm  If answer > Age when periods stopped then participant asked to confirm   ~F2754~ was collected from women who indicated they had given birth to more than one child, as defined by their answers to ~F2734~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2754
2764	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Age at last live birth	185028	208965	Complete	Integer	years	Data	Primary	Female	4	1	100586	ACE touchscreen question "How old were you when you had your LAST child?" The following checks were performed:  If answer   If answer > 65 then rejected  If answer > Participants age then rejected  If answer   If answer   If answer > 48 then participant asked to confirm  If answer > Age when periods stopped then participant asked to confirm   ~F2764~ was collected from women who indicated they had given birth to more than one child, as defined by their answers to ~F2734~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2764
2774	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Ever had stillbirth, spontaneous miscarriage or termination	272918	309268	Complete	Categorical single		Data	Primary	Female	4	1	100349	ACE touchscreen question "Have you ever had any stillbirths, spontaneous miscarriages or terminations?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2774
2784	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Ever taken oral contraceptive pill	272918	309268	Complete	Categorical single		Data	Primary	Female	4	1	100349	ACE touchscreen question "Have you ever taken the contraceptive pill? (include the 'mini-pill')"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2784
2794	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Age started oral contraceptive pill	220791	251031	Complete	Integer	years	Data	Primary	Female	4	1	100291	ACE touchscreen question "About how old were you when you first went on the contraceptive pill?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 50 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2794~ was collected from women who indicated that they had taken the contraceptive pill, as defined by their answers to ~F2784~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2794
2804	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Age when last used oral contraceptive pill	220473	250590	Complete	Integer	years	Data	Primary	Female	4	1	100595	ACE touchscreen question "How old were you when you last used the contraceptive pill?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 60 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are currently taking the pill select Still taking the pill. If you are unsure, please provide an estimate or select Do not know.      ~F2804~ was collected from women who indicated that they had taken the contraceptive pill, as defined by their answers to ~F2784~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2804
2814	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Ever used hormone-replacement therapy (HRT)	272918	309268	Complete	Categorical single		Data	Primary	Female	4	1	100349	ACE touchscreen question "Have you ever used hormone replacement therapy (HRT)?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2814
2824	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Age at hysterectomy	51876	57663	Complete	Integer	years	Data	Primary	Female	4	1	100291	ACE touchscreen question "How old were you when you had your hysterectomy?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm  If answer    If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2824~ was collected from women who indicated they have had a hysterectomy (womb removed), as defined by their answers to ~F2724~ and ~F2724~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2824
2834	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Bilateral oophorectomy (both ovaries removed)	272918	309268	Complete	Categorical single		Data	Primary	Female	4	1	100599	ACE touchscreen question "Have you had BOTH ovaries removed?" If the participant activated the Help button they were shown the message:     Only enter Yes if you have had both ovaries removed. If you have only had one ovary removed you will be able to let the interviewer know later in the visit. If you are unsure of whether both ovaries have been removed, select Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2834
2844	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Operations	100047	Had other major operations	272918	309268	Complete	Categorical single		Data	Primary	Female	4	1	100603	ACE touchscreen question "Have you had any other major operations? (for example, operations that required an overnight stay in hospital)" If the participant activated the Help button they were shown the message:     If you are unsure if you have had a 'major' operation select Do not know and you will be asked about this by an interviewer later during this visit.        The  other  refers to operations other than hysterectomy and bilateral oophorectomy.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2844
2867	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	100058	Age started smoking in former smokers	123422	137662	Complete	Integer	years	Data	Primary	Unisex	4	1	100291	ACE touchscreen question "How old were you when you first started smoking on most days?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer    ~F2867~ was collected from participants who indicated that in the past they smoked on most or all days, as defined by their answers to ~F1249~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2867
2877	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	100058	Type of tobacco previously smoked	123422	137662	Complete	Categorical single		Data	Primary	Unisex	4	1	100351	ACE touchscreen question "What type of tobacco did you usually smoke?" If the participant activated the Help button they were shown the message:     If you smoked both hand-rolled and manufactured cigarettes select the one that you smoked more of.      ~F2877~ was collected from participants who indicated that in the past they smoked on most or all days, as defined by their answers to ~F1249~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2877
2887	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	100058	Number of cigarettes previously smoked daily	117941	131324	Complete	Integer	cigarettes/day	Data	Primary	Unisex	4	1	100353	ACE touchscreen question "About how many cigarettes did you smoke on average each day? " The following checks were performed:  If answer   If answer > 150 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Count the total number of cigarettes (including both hand-rolled and manufactured cigarettes if both were smoked) For hand-rolled cigarettes:   - One ounce of tobacco makes about 30 cigarettes   - One gram of tobacco makes about 1 cigarette      ~F2887~ was collected from participants who indicated that in the past they smoked on most or all days, as defined by their answers to ~F1249~ and they smoked manufactured or hand-rolled cigarettes in the past, as defined by their answers to ~F1249~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2887
